lead_id,database_score,converted,record_created_date,conversion_date,country,job_level,in_outreach_window_cohort,converted_seniority_cohort,channel_a_connected,converted_channel_a,channel_a_total_calls,channel_a_connected_seconds,in_channel_b_cohort,channel_b_connected,converted_channel_b,channel_b_total_calls,channel_b_connected_seconds
33977,80.6,0,2025-05-31,,Indonesia,Manager,1,0,0,0,2,0.0,0,0,0,1,0.0
33978,88.9,1,2023-02-19,2026-01-31,Singapore,Manager,1,0,1,0,3,124.4,0,0,0,0,0.0
33979,85.5,0,2020-07-23,,Philippines,Manager,1,0,0,0,4,0.0,0,0,0,0,0.0
33980,60.3,0,2025-10-16,,Other,Manager,1,0,1,0,4,72.1,0,0,0,2,0.0
33981,75.4,0,2019-04-10,,Indonesia,Director,0,0,0,0,2,0.0,0,0,0,0,0.0
33982,51.9,0,2019-11-24,,Malaysia,Individual Contributor,0,0,0,0,2,0.0,0,0,0,0,0.0
33983,78.0,0,2021-03-16,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
33984,70.4,0,2019-08-18,,Singapore,Individual Contributor,0,0,0,0,0,0.0,0,0,0,1,0.0
33985,70.4,0,2021-09-27,,Singapore,Manager,1,1,0,0,1,0.0,0,0,0,6,0.0
33986,71.6,0,2024-07-25,,Malaysia,Individual Contributor,0,0,0,0,0,0.0,1,0,0,2,0.0
33987,77.1,0,2019-04-01,,Indonesia,Manager,0,0,0,0,0,0.0,0,0,0,1,0.0
33988,80.9,0,2021-03-31,,Indonesia,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
33989,86.8,1,2025-05-05,2026-01-31,Philippines,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
33990,74.7,0,2022-02-13,,Philippines,Executive,0,0,0,0,1,0.0,0,0,0,3,0.0
33991,83.9,1,2021-12-20,2023-09-23,India,Manager,1,0,1,0,0,2.4,0,0,0,3,0.0
33992,65.8,0,2019-09-09,,India,Executive,0,0,0,0,4,0.0,0,0,0,0,0.0
33993,80.7,0,2022-03-19,,Singapore,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
33994,74.7,1,2022-07-20,2026-01-31,Hong Kong,Manager,1,0,0,0,2,0.0,0,0,0,1,0.0
33995,62.8,0,2023-10-29,,Other,Individual Contributor,1,0,1,0,2,66.1,0,0,0,0,0.0
33996,81.9,0,2022-03-08,,Singapore,Vice President,0,0,0,0,1,0.0,0,0,0,2,0.0
33997,91.4,1,2023-09-04,2024-07-29,Hong Kong,C-Level,1,0,1,0,1,44.6,0,0,0,4,0.0
33998,70.5,0,2019-06-27,,Hong Kong,Vice President,0,0,0,0,0,0.0,0,0,0,2,0.0
33999,72.0,0,2021-01-10,,Indonesia,Individual Contributor,1,0,0,0,0,0.0,1,0,0,0,0.0
34000,71.0,0,2020-09-17,,Malaysia,Manager,0,0,0,0,0,0.0,0,0,0,0,0.0
34001,80.7,0,2022-03-03,,Philippines,Vice President,1,1,0,1,2,0.0,0,0,0,1,0.0
34002,72.1,0,2021-03-23,,Singapore,Vice President,1,1,0,0,0,0.0,0,0,0,0,0.0
34003,70.9,0,2021-07-23,,India,Manager,0,0,0,0,1,0.0,1,0,0,1,0.0
34004,74.1,0,2019-10-22,,Indonesia,Director,1,0,0,0,1,0.0,0,0,0,2,0.0
34005,76.0,0,2023-01-07,,Singapore,Individual Contributor,0,0,0,0,1,0.0,0,0,0,0,0.0
34006,72.3,0,2021-04-04,,Philippines,Vice President,1,0,0,0,2,0.0,0,0,0,2,0.0
34007,67.9,0,2022-11-29,,Australia,Manager,0,0,0,0,2,0.0,0,0,0,0,0.0
34008,82.7,1,2019-01-14,2019-01-26,Thailand,Manager,0,0,0,0,3,0.0,0,0,0,1,0.0
34009,89.5,1,2024-05-29,2026-01-31,Philippines,Unknown,1,0,0,0,1,0.0,0,0,0,0,0.0
34010,61.1,0,2020-02-01,,India,Individual Contributor,0,0,0,0,1,0.0,0,0,0,0,0.0
34011,63.9,0,2023-10-21,,Malaysia,Manager,1,0,0,0,1,0.0,1,0,0,3,0.0
34012,73.7,0,2022-08-31,,Indonesia,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
34013,76.8,0,2020-10-29,,Other,Individual Contributor,1,0,0,0,1,0.0,0,0,0,4,0.0
34014,86.8,0,2023-03-16,,Hong Kong,Individual Contributor,0,0,0,0,2,0.0,0,0,0,3,0.0
34015,71.1,0,2019-09-02,,Singapore,C-Level,0,0,0,0,0,0.0,1,0,0,0,0.0
34016,80.6,0,2024-10-26,,Singapore,Executive,0,0,0,0,2,0.0,0,0,0,1,0.0
34017,84.6,1,2022-04-16,2022-05-03,Singapore,Manager,1,0,1,0,1,17.5,0,0,0,0,0.0
34018,64.3,0,2020-09-24,,Malaysia,Individual Contributor,0,0,0,0,0,0.0,1,1,0,1,21.2
34019,83.1,1,2021-07-05,2023-01-15,Malaysia,Vice President,1,1,0,0,3,0.0,0,0,0,0,0.0
34020,75.0,0,2023-02-03,,Singapore,Director,1,0,0,0,2,0.0,0,0,0,1,0.0
34021,67.0,0,2025-11-08,,Hong Kong,Individual Contributor,0,0,0,0,2,0.0,1,0,0,2,0.0
34022,78.4,1,2019-08-23,2019-09-06,Thailand,C-Level,0,0,0,0,1,0.0,0,0,0,2,0.0
34023,72.3,1,2023-09-30,2023-10-10,Indonesia,C-Level,0,0,0,0,0,0.0,0,0,0,1,0.0
34024,71.0,0,2022-07-11,,India,Unknown,0,0,0,0,2,0.0,0,0,0,2,0.0
34025,69.7,0,2025-04-02,,Philippines,Director,0,0,0,0,0,0.0,0,0,0,0,0.0
34026,57.9,0,2020-08-26,,Indonesia,Manager,1,0,0,0,1,0.0,0,0,0,4,0.0
34027,84.2,0,2019-10-09,,Singapore,Vice President,1,0,0,0,0,0.0,0,0,0,0,0.0
34028,69.7,0,2021-10-09,,India,Director,1,0,0,0,2,0.0,0,0,0,1,0.0
34029,77.7,0,2019-09-25,,Malaysia,Individual Contributor,0,0,0,0,1,0.0,1,0,0,0,0.0
34030,66.3,0,2021-06-17,,Hong Kong,Unknown,0,0,0,0,1,0.0,0,0,0,1,0.0
34031,70.9,0,2022-01-04,,Hong Kong,C-Level,1,0,0,0,1,0.0,1,1,0,1,8.2
34032,66.5,0,2023-07-21,,Indonesia,Individual Contributor,1,0,0,0,0,0.0,0,0,0,5,0.0
34033,76.5,0,2020-03-19,,Thailand,Director,1,0,0,0,1,0.0,0,0,0,4,0.0
34034,70.9,0,2023-10-28,,Indonesia,Manager,0,0,0,0,0,0.0,0,0,0,5,0.0
34035,62.9,0,2023-08-23,,Singapore,Director,0,0,0,0,2,0.0,0,0,0,0,0.0
34036,74.4,0,2023-08-25,,Philippines,Manager,1,0,0,0,3,0.0,0,0,0,1,0.0
34037,85.6,0,2019-03-27,,India,Individual Contributor,1,0,0,0,1,0.0,0,0,0,4,0.0
34038,79.9,0,2021-10-31,,Philippines,C-Level,1,0,0,0,0,0.0,0,0,0,0,0.0
34039,70.7,0,2021-07-01,,Malaysia,Manager,0,0,0,0,2,0.0,0,0,0,0,0.0
34040,82.0,1,2023-09-27,2023-10-25,Other,C-Level,0,0,0,0,0,0.0,0,0,0,0,0.0
34041,72.4,0,2020-02-14,,Singapore,Individual Contributor,0,0,0,0,1,0.0,1,1,0,2,14.4
34042,65.1,0,2025-03-03,,Indonesia,Manager,0,0,0,0,2,0.0,1,1,0,1,107.0
34043,69.6,0,2019-11-04,,Singapore,Manager,1,0,0,0,1,0.0,0,0,0,3,0.0
34044,71.1,0,2020-02-22,,Singapore,Manager,1,0,1,0,5,19.5,0,0,0,3,0.0
34045,63.5,0,2025-11-24,,Philippines,Individual Contributor,0,0,0,0,2,0.0,0,0,0,2,0.0
34046,82.5,1,2020-08-06,2026-01-31,Thailand,Manager,1,0,0,0,3,0.0,1,1,0,0,5.7
34047,62.4,0,2025-03-28,,Singapore,Unknown,0,0,0,0,2,0.0,0,0,0,1,0.0
34048,62.8,0,2025-07-07,,Indonesia,Manager,0,0,0,0,0,0.0,1,0,0,1,0.0
34049,68.4,0,2021-06-22,,Australia,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
34050,76.7,0,2018-12-27,,India,Manager,1,0,1,1,5,45.1,0,0,0,1,0.0
34051,75.8,0,2021-04-01,,Hong Kong,Individual Contributor,0,0,0,0,5,0.0,0,0,0,4,0.0
34052,69.0,0,2022-06-09,,Malaysia,Individual Contributor,1,0,0,0,3,0.0,1,1,1,4,4.3
34053,71.8,0,2021-05-09,,Other,Vice President,0,0,0,0,2,0.0,0,0,0,0,0.0
34054,71.6,0,2024-02-15,,Philippines,Individual Contributor,1,0,0,0,3,0.0,0,0,0,1,0.0
34055,78.2,0,2019-06-10,,Australia,Unknown,0,0,0,0,4,0.0,0,0,0,2,0.0
34056,68.9,0,2022-04-09,,Australia,Manager,1,0,0,0,1,0.0,0,0,0,2,0.0
34057,80.2,1,2020-12-15,2022-03-25,Philippines,Director,0,0,0,0,0,0.0,1,1,0,0,48.2
34058,68.0,0,2022-08-28,,Malaysia,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
34059,73.5,0,2022-10-22,,India,Director,0,0,0,0,2,0.0,1,0,0,2,0.0
34060,70.8,0,2019-06-12,,Malaysia,Director,0,0,0,0,4,0.0,1,0,0,3,0.0
34061,77.4,0,2025-11-27,,Singapore,Manager,1,0,1,0,2,21.5,0,0,0,0,0.0
34062,68.6,0,2022-06-06,,Singapore,Director,0,0,0,0,2,0.0,0,0,0,1,0.0
34063,74.7,0,2022-06-05,,Malaysia,Director,0,0,0,0,2,0.0,1,1,0,1,68.9
34064,72.7,1,2024-03-23,2026-01-31,Singapore,Individual Contributor,0,0,0,0,1,0.0,0,0,0,0,0.0
34065,88.3,0,2020-02-09,,Australia,Individual Contributor,0,0,0,0,2,0.0,0,0,0,1,0.0
34066,86.4,1,2022-08-19,2022-09-15,Malaysia,Manager,0,0,0,0,4,0.0,0,0,0,0,0.0
34067,75.0,0,2025-10-18,,India,Individual Contributor,1,0,0,0,1,0.0,0,0,0,3,0.0
34068,66.6,0,2021-09-03,,Malaysia,Manager,0,0,0,0,5,0.0,0,0,0,1,0.0
34069,77.6,0,2023-07-30,,Singapore,Executive,0,0,0,0,2,0.0,0,0,0,3,0.0
34070,65.0,0,2025-08-28,,Hong Kong,Unknown,0,0,0,0,0,0.0,0,0,0,2,0.0
34071,74.0,0,2024-12-24,,Singapore,Director,0,0,0,0,2,0.0,0,0,0,0,0.0
34072,73.4,0,2025-11-13,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
34073,76.1,0,2024-12-16,,Malaysia,Manager,1,0,0,0,0,0.0,0,0,0,1,0.0
34074,72.0,0,2020-12-13,,Thailand,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
34075,75.8,0,2023-07-23,,Singapore,Manager,1,0,0,0,3,0.0,0,0,0,1,0.0
34076,84.5,1,2021-10-11,2024-07-13,Malaysia,Individual Contributor,1,0,0,0,4,0.0,1,1,0,2,32.0
34077,72.6,0,2023-10-16,,Singapore,Executive,0,0,0,0,2,0.0,1,0,0,2,0.0
34078,64.5,0,2022-06-22,,Philippines,Manager,1,0,0,0,1,0.0,0,0,0,1,0.0
34079,94.4,0,2024-11-26,,Singapore,Manager,1,0,1,0,0,23.9,0,0,0,1,0.0
34080,69.0,0,2019-08-10,,Australia,Individual Contributor,0,0,0,0,1,0.0,0,0,0,2,0.0
34081,79.6,0,2025-07-20,,India,Unknown,0,0,0,0,1,0.0,0,0,0,0,0.0
34082,74.2,0,2025-12-21,,Indonesia,Individual Contributor,0,0,0,0,2,0.0,0,0,0,0,0.0
34083,70.5,0,2025-04-10,,Australia,Vice President,0,1,0,0,1,0.0,0,0,0,0,0.0
34084,72.1,0,2023-08-29,,Other,Individual Contributor,1,0,0,0,0,0.0,0,0,0,0,0.0
34085,77.9,0,2023-04-25,,Singapore,Manager,0,0,0,0,4,0.0,0,0,0,0,0.0
34086,78.4,0,2022-04-20,,Singapore,Individual Contributor,0,0,0,0,3,0.0,0,0,0,0,0.0
34087,71.4,0,2023-06-29,,Singapore,Director,1,0,0,0,1,0.0,0,0,0,6,0.0
34088,71.0,0,2025-04-25,,Malaysia,Manager,1,0,0,0,0,0.0,1,0,0,3,0.0
34089,63.0,0,2022-11-20,,Philippines,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
34090,68.3,0,2020-11-23,,Hong Kong,Manager,1,0,1,0,0,8.9,0,0,0,0,0.0
34091,79.0,1,2022-11-16,2024-01-07,Hong Kong,Vice President,0,0,0,0,1,0.0,0,0,0,3,0.0
34092,71.3,0,2022-07-10,,Philippines,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
34093,80.2,0,2021-04-03,,Singapore,Unknown,0,0,0,0,3,0.0,0,0,0,1,0.0
34094,72.2,0,2025-11-10,,Singapore,Director,1,0,0,0,0,0.0,0,0,0,0,0.0
34095,71.5,0,2020-11-16,,Philippines,Vice President,1,0,1,0,1,13.7,0,0,0,0,0.0
34096,70.7,0,2025-06-09,,Hong Kong,Director,0,0,0,0,2,0.0,0,0,0,0,0.0
34097,74.6,0,2025-08-12,,Singapore,Manager,0,0,0,0,4,0.0,1,1,0,2,9.3
34098,71.3,0,2025-02-22,,Australia,Manager,0,0,0,0,3,0.0,1,1,0,5,61.2
34099,69.3,0,2024-06-01,,Malaysia,Director,0,0,0,0,2,0.0,0,0,0,2,0.0
34100,74.9,0,2020-07-08,,Hong Kong,Manager,0,0,0,0,3,0.0,0,0,0,2,0.0
34101,72.1,0,2023-02-13,,Malaysia,Unknown,0,0,0,0,4,0.0,0,0,0,1,0.0
34102,83.6,0,2024-12-16,,Australia,Individual Contributor,1,0,0,0,2,0.0,0,0,0,0,0.0
34103,73.0,0,2024-03-08,,Singapore,Manager,1,0,1,0,0,113.6,0,0,0,2,0.0
34104,74.8,0,2020-10-26,,India,Vice President,1,0,0,0,1,0.0,0,0,0,1,0.0
34105,66.0,0,2024-07-15,,Philippines,Individual Contributor,0,0,0,0,1,0.0,0,0,0,0,0.0
34106,73.7,0,2022-02-17,,Singapore,Manager,1,0,0,1,3,0.0,0,0,0,5,0.0
34107,78.3,0,2025-09-20,,Philippines,Unknown,0,0,0,0,1,0.0,0,0,0,1,0.0
34108,59.0,0,2025-11-18,,Indonesia,Unknown,0,0,0,0,1,0.0,0,0,0,1,0.0
34109,76.6,0,2025-05-10,,Singapore,Individual Contributor,0,0,0,0,0,0.0,0,0,0,0,0.0
34110,75.2,0,2025-03-20,,Indonesia,Unknown,0,0,0,0,0,0.0,0,0,0,3,0.0
34111,72.2,0,2023-11-07,,Thailand,Manager,0,0,0,0,4,0.0,0,0,0,0,0.0
34112,78.4,0,2020-07-24,,Indonesia,Individual Contributor,1,0,0,0,2,0.0,1,0,0,1,0.0
34113,66.5,0,2022-10-02,,Thailand,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
34114,70.6,0,2023-05-30,,India,Executive,1,1,1,0,2,13.8,1,0,0,0,0.0
34115,67.3,0,2024-01-09,,Indonesia,Manager,0,0,0,0,4,0.0,0,0,0,1,0.0
34116,71.3,0,2021-05-13,,India,C-Level,1,1,0,0,1,0.0,0,0,0,1,0.0
34117,64.2,0,2024-03-29,,Singapore,Director,0,0,0,0,3,0.0,0,0,0,3,0.0
34118,68.6,0,2023-08-01,,Singapore,Manager,1,1,0,0,1,0.0,0,0,0,0,0.0
34119,74.3,0,2025-04-29,,Indonesia,C-Level,1,0,0,0,3,0.0,0,0,0,2,0.0
34120,66.0,0,2023-10-17,,Hong Kong,Manager,1,0,0,0,0,0.0,1,1,0,1,9.3
34121,72.6,0,2019-12-17,,Indonesia,Individual Contributor,0,0,0,0,4,0.0,0,0,0,2,0.0
34122,65.3,0,2024-03-27,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
34123,70.9,0,2024-08-26,,Malaysia,Manager,0,0,0,0,2,0.0,1,0,0,2,0.0
34124,74.8,0,2022-06-15,,India,Unknown,0,0,0,0,3,0.0,0,0,0,0,0.0
34125,84.1,0,2022-05-05,,Singapore,Director,0,0,0,0,0,0.0,0,0,0,2,0.0
34126,81.7,1,2019-12-20,2023-11-21,India,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
34127,90.0,1,2019-09-02,2020-12-13,Singapore,Unknown,0,0,0,0,3,0.0,1,0,0,0,0.0
34128,82.6,0,2019-08-07,,Philippines,Individual Contributor,0,0,0,0,0,0.0,0,0,0,0,0.0
34129,72.0,0,2025-02-10,,Philippines,Manager,1,0,1,0,1,82.2,0,0,0,0,0.0
34130,72.7,0,2019-09-09,,Australia,Manager,1,0,1,0,1,16.9,0,0,0,1,0.0
34131,73.7,0,2021-01-05,,Philippines,Individual Contributor,0,1,0,0,1,0.0,0,0,0,4,0.0
34132,74.6,1,2024-06-03,2026-01-31,Indonesia,Individual Contributor,0,0,0,0,1,0.0,1,1,1,3,6.2
34133,70.5,0,2020-02-21,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
34134,72.8,0,2021-01-18,,Hong Kong,Manager,1,0,0,0,1,0.0,0,0,0,2,0.0
34135,73.4,0,2022-01-24,,Australia,Manager,0,0,0,0,4,0.0,1,1,0,1,12.4
34136,90.6,1,2022-11-14,2026-01-31,Indonesia,Director,0,0,0,0,2,0.0,1,1,0,1,7.3
34137,64.5,0,2023-11-16,,Singapore,Individual Contributor,1,0,1,0,1,110.8,0,0,0,1,0.0
34138,73.0,0,2025-03-09,,Indonesia,Individual Contributor,0,0,0,0,2,0.0,1,1,0,1,41.7
34139,72.0,0,2019-03-31,,Thailand,Manager,0,0,0,0,1,0.0,0,0,0,3,0.0
34140,79.0,0,2022-08-26,,Indonesia,Unknown,0,0,0,0,2,0.0,0,0,0,2,0.0
34141,85.3,0,2021-10-14,,Malaysia,Manager,0,0,0,0,3,0.0,0,0,0,3,0.0
34142,73.2,0,2022-12-11,,Thailand,Manager,0,0,0,0,0,0.0,0,0,0,2,0.0
34143,75.2,0,2022-06-15,,India,Unknown,0,0,0,0,1,0.0,0,0,0,2,0.0
34144,58.9,0,2019-06-08,,Hong Kong,Director,0,1,0,0,4,0.0,0,0,0,0,0.0
34145,87.4,0,2023-07-28,,Singapore,Individual Contributor,0,0,0,0,2,0.0,0,0,0,1,0.0
34146,72.3,1,2022-07-21,2022-08-14,Philippines,Vice President,1,0,0,1,4,0.0,0,0,0,1,0.0
34147,72.9,0,2019-03-14,,Singapore,Director,1,0,0,0,3,0.0,0,0,0,2,0.0
34148,78.8,1,2024-05-17,2026-01-31,Singapore,Executive,1,0,0,0,1,0.0,0,0,0,3,0.0
34149,83.4,0,2021-01-04,,Hong Kong,Unknown,1,0,0,0,6,0.0,0,0,0,2,0.0
34150,83.4,1,2022-04-27,2022-05-18,Australia,Individual Contributor,0,0,0,0,0,0.0,0,0,0,0,0.0
34151,87.0,1,2022-06-09,2022-09-13,Thailand,Individual Contributor,0,0,0,0,3,0.0,1,0,0,3,0.0
34152,63.1,0,2023-02-20,,Thailand,Director,1,0,0,0,2,0.0,0,0,0,2,0.0
34153,89.0,1,2024-12-07,2026-01-31,Singapore,Manager,1,0,0,0,1,0.0,0,0,0,1,0.0
34154,73.5,0,2024-05-23,,Australia,Individual Contributor,1,0,0,0,1,0.0,1,0,0,1,0.0
34155,60.6,0,2022-06-22,,Singapore,Manager,0,0,0,0,0,0.0,0,0,0,2,0.0
34156,73.2,0,2021-01-13,,Australia,Manager,1,0,1,0,1,95.5,0,0,0,3,0.0
34157,74.9,0,2021-12-16,,Singapore,Individual Contributor,0,0,0,0,1,0.0,1,1,1,3,211.9
34158,73.3,0,2022-01-14,,Indonesia,Executive,0,0,0,0,2,0.0,0,0,0,1,0.0
34159,75.3,0,2025-05-22,,Singapore,Manager,1,0,0,0,0,0.0,1,0,0,0,0.0
34160,73.0,0,2023-11-18,,India,Individual Contributor,1,0,0,0,1,0.0,0,0,0,3,0.0
34161,70.4,0,2024-04-28,,India,Manager,1,0,1,0,2,22.3,0,0,0,1,0.0
34162,59.3,0,2023-07-29,,Malaysia,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
34163,87.2,1,2021-02-10,2025-07-03,India,Unknown,0,0,0,0,0,0.0,0,0,0,2,0.0
34164,71.5,0,2024-08-30,,India,Vice President,0,0,0,0,1,0.0,0,0,0,0,0.0
34165,71.7,0,2025-06-25,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
34166,69.1,0,2024-03-23,,Other,Unknown,0,0,0,0,0,0.0,0,0,0,1,0.0
34167,74.0,0,2020-02-04,,India,Manager,1,0,0,0,1,0.0,0,0,0,1,0.0
34168,72.2,0,2023-11-29,,Philippines,Unknown,1,0,1,0,1,56.0,0,0,0,1,0.0
34169,61.2,0,2021-02-23,,Singapore,Manager,1,0,0,0,2,0.0,0,0,0,2,0.0
34170,84.6,0,2019-03-14,,Singapore,Individual Contributor,1,0,0,0,1,0.0,0,0,0,1,0.0
34171,71.6,0,2020-12-19,,Philippines,Individual Contributor,0,0,0,0,2,0.0,1,0,0,0,0.0
34172,75.0,0,2019-01-19,,Singapore,Director,0,0,0,0,2,0.0,0,0,0,0,0.0
34173,75.3,0,2020-12-23,,Singapore,Individual Contributor,0,0,0,0,2,0.0,0,0,0,2,0.0
34174,65.5,0,2019-09-14,,Hong Kong,Director,0,0,0,0,3,0.0,0,0,0,3,0.0
34175,70.6,0,2021-04-29,,Malaysia,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
34176,63.4,0,2024-06-18,,Malaysia,Director,0,0,0,0,1,0.0,0,0,0,0,0.0
34177,69.3,0,2019-01-28,,Philippines,Director,0,0,0,0,3,0.0,1,1,0,3,87.5
34178,93.9,1,2020-10-31,2020-11-09,Malaysia,Individual Contributor,0,0,0,0,3,0.0,1,1,0,2,32.8
34179,59.7,0,2023-04-08,,Singapore,Manager,0,0,0,0,2,0.0,1,1,1,4,84.1
34180,65.8,0,2020-02-04,,India,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
34181,73.3,0,2024-11-08,,Singapore,Unknown,0,0,0,0,1,0.0,0,0,0,4,0.0
34182,71.2,0,2025-09-03,,Singapore,Director,0,0,0,0,2,0.0,1,1,0,0,11.3
34183,71.9,0,2025-10-09,,Philippines,Manager,0,0,0,0,5,0.0,0,0,0,3,0.0
34184,88.4,1,2024-02-29,2026-01-31,Malaysia,Individual Contributor,1,0,1,0,2,60.5,1,1,0,1,27.2
34185,73.1,0,2019-03-26,,Hong Kong,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
34186,63.6,0,2019-10-08,,Malaysia,Individual Contributor,0,0,0,0,2,0.0,0,0,0,1,0.0
34187,65.2,0,2025-05-27,,Australia,Vice President,1,0,1,0,1,23.3,1,0,0,3,0.0
34188,75.5,0,2024-07-03,,Philippines,Individual Contributor,0,0,0,0,0,0.0,1,1,0,1,0.6
34189,71.2,0,2023-09-11,,Singapore,Manager,1,0,1,0,2,67.6,1,1,0,1,64.3
34190,73.1,0,2023-08-17,,Singapore,Manager,1,0,1,0,3,38.5,0,0,0,1,0.0
34191,74.2,0,2022-09-03,,Singapore,Individual Contributor,0,0,0,0,2,0.0,0,0,0,1,0.0
34192,72.6,0,2019-03-03,,Singapore,Unknown,1,0,0,0,4,0.0,0,0,0,0,0.0
34193,70.5,0,2022-10-19,,Indonesia,Individual Contributor,1,0,0,0,1,0.0,0,0,0,1,0.0
34194,89.7,1,2024-07-20,2026-01-31,Malaysia,Vice President,1,0,0,0,0,0.0,0,0,0,1,0.0
34195,77.2,0,2020-09-15,,Singapore,Vice President,1,0,1,0,0,14.5,0,0,0,0,0.0
34196,74.7,0,2020-06-02,,Indonesia,Individual Contributor,0,0,0,0,4,0.0,1,0,0,2,0.0
34197,79.2,0,2021-03-14,,Thailand,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
34198,80.8,0,2020-10-26,,Malaysia,Manager,0,0,0,0,4,0.0,0,0,0,1,0.0
34199,71.2,0,2021-10-17,,Australia,Director,1,0,0,0,2,0.0,0,0,0,1,0.0
34200,74.4,0,2020-08-30,,Thailand,Unknown,1,0,0,0,2,0.0,0,0,0,1,0.0
34201,83.7,0,2023-05-15,,Hong Kong,Individual Contributor,0,0,0,0,0,0.0,0,0,0,2,0.0
34202,70.7,0,2024-03-05,,Thailand,Vice President,0,1,0,0,1,0.0,0,0,0,2,0.0
34203,71.3,0,2025-10-03,,Singapore,Manager,1,0,1,0,1,98.8,0,0,0,1,0.0
34204,88.0,1,2019-02-24,2023-05-26,Singapore,Individual Contributor,0,0,0,0,0,0.0,0,0,0,2,0.0
34205,70.1,0,2021-11-04,,Hong Kong,Individual Contributor,0,1,0,0,4,0.0,0,0,0,0,0.0
34206,71.6,0,2020-09-18,,Thailand,Manager,0,0,0,0,2,0.0,0,0,0,3,0.0
34207,65.6,0,2019-11-08,,Thailand,Individual Contributor,0,0,0,0,1,0.0,1,0,0,1,0.0
34208,74.1,0,2019-02-21,,India,Manager,0,0,0,0,0,0.0,0,0,0,4,0.0
34209,71.4,0,2020-06-23,,Philippines,Manager,1,1,0,0,3,0.0,0,0,0,2,0.0
34210,68.2,0,2025-10-05,,India,Director,0,0,0,0,1,0.0,0,0,0,1,0.0
34211,73.0,0,2024-01-25,,Australia,Individual Contributor,1,0,1,0,2,61.9,1,1,0,0,34.1
34212,72.4,0,2024-12-24,,Singapore,Individual Contributor,0,0,0,0,1,0.0,0,0,0,3,0.0
34213,73.2,0,2021-10-14,,Australia,Unknown,1,0,0,0,1,0.0,0,0,0,1,0.0
34214,72.0,0,2019-03-03,,Singapore,C-Level,1,0,1,0,2,211.3,0,0,0,1,0.0
34215,71.4,0,2025-08-14,,Other,Manager,0,0,0,0,2,0.0,1,0,0,1,0.0
34216,71.8,0,2020-05-17,,Indonesia,Director,0,0,0,0,1,0.0,0,0,0,3,0.0
34217,73.7,0,2024-11-29,,Malaysia,Manager,1,0,1,0,1,47.3,0,0,0,2,0.0
34218,89.4,1,2021-08-16,2021-08-28,Hong Kong,Unknown,1,0,0,0,1,0.0,0,0,0,0,0.0
34219,75.0,0,2022-04-27,,Philippines,Individual Contributor,1,0,1,0,2,97.2,0,0,0,0,0.0
34220,89.1,0,2022-06-17,,Singapore,Executive,0,0,0,0,1,0.0,0,0,0,1,0.0
34221,66.2,0,2021-10-10,,Australia,Executive,0,0,0,0,1,0.0,1,1,0,1,45.4
34222,60.1,0,2020-05-21,,Indonesia,Individual Contributor,1,0,0,0,3,0.0,0,0,0,3,0.0
34223,72.1,0,2019-07-30,,Singapore,Manager,1,0,0,0,5,0.0,1,0,0,1,0.0
34224,84.8,1,2019-06-23,2019-07-22,Singapore,Manager,1,0,1,0,0,1.1,0,0,0,1,0.0
34225,70.5,0,2020-10-15,,Singapore,Vice President,0,0,0,0,3,0.0,0,0,0,2,0.0
34226,71.5,0,2023-01-24,,Indonesia,Manager,1,0,1,1,1,45.6,0,0,0,0,0.0
34227,76.7,0,2019-02-18,,Hong Kong,Individual Contributor,1,0,1,0,1,9.5,1,1,0,2,19.4
34228,67.7,0,2024-08-11,,Singapore,Vice President,0,0,0,0,1,0.0,0,0,0,3,0.0
34229,77.1,0,2021-11-17,,Philippines,Individual Contributor,1,0,0,0,3,0.0,0,0,0,0,0.0
34230,71.5,0,2023-05-23,,Hong Kong,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
34231,66.3,0,2019-03-17,,Thailand,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
34232,66.2,0,2025-04-28,,Singapore,Individual Contributor,0,0,0,0,4,0.0,0,0,0,3,0.0
34233,74.2,0,2019-12-29,,India,Manager,0,0,0,0,0,0.0,1,1,0,1,2.4
